region,province,province_code,district_name,district,district_code,settlement,settlement_name,pop_group,X,Y,surveys,distinct_settlements
Northern,Sar-e-Pul,AF22,sar_e_pul,Sar-e-Pul,AF2201,Qargho,qargho,non_recent_idps,65.9018,36.2589,4,1
Northern,Sar-e-Pul,AF22,sar_e_pul,Sar-e-Pul,AF2201,Qazi Kante,qazi_kante,non_recent_idps,65.9254,36.2335,8,1
Northern,Sar-e-Pul,AF22,sar_e_pul,Sar-e-Pul,AF2201,Sayid Abad Arabya,sayid_abad_arabya,non_recent_idps,65.8723,36.3754,4,1
Northern,Sar-e-Pul,AF22,sar_e_pul,Sar-e-Pul,AF2201,Shark Haji Ghafour,shark_haji_ghafour,non_recent_idps,65.92147338,36.18674149,8,1
Northern,Sar-e-Pul,AF22,sar_e_pul,Sar-e-Pul,AF2201,Sorkhak,sorkhak,non_recent_idps,65.9016,36.2433,4,1
Northern,Sar-e-Pul,AF22,sar_e_pul,Sar-e-Pul,AF2201,Ulqayee Kalan,ulqayee_kalan,non_recent_idps,65.89481148,36.18110538,20,1
Northern,Sar-e-Pul,AF22,sar_e_pul,Sar-e-Pul,AF2201,Zar Tapa,zar_tapa,non_recent_idps,65.99781681,36.20822342,24,1
Northern,Sar-e-Pul,AF22,sayad,Sayad,AF2202,Sayad,sayad,non_recent_idps,65.8308,36.1413,8,1
Northern,Sar-e-Pul,AF22,sozmaqala,Sozmaqala,AF2204,Sabz Kalan,sabz_kalan,non_recent_idps,66.282,36.1081,4,0
Northern,Sar-e-Pul,AF22,sozmaqala,Sozmaqala,AF2204,Sozma Qala,sozma_qala,non_recent_idps,66.20862259,36.09929334,4,1
South Eastern,Ghazni,AF11,ghazni,Ghazni,AF1101,Now Abad,now_abad,non_recent_idps,68.4019,33.5786,4,0
South Eastern,Ghazni,AF11,ghazni,Ghazni,AF1101,Pashton Abad,pashton_abad,non_recent_idps,68.41665667,33.52551067,12,0
South Eastern,Ghazni,AF11,ghazni,Ghazni,AF1101,Qala Shadah,qala_shadah,non_recent_idps,68.4125,33.5915,20,0
South Eastern,Ghazni,AF11,qarabagh,Qarabagh,AF1111,Pana Gir,pana_gir,non_recent_idps,68.0609,33.1957,4,1
South Eastern,Khost,AF14,bak,Bak,AF1409,Sheri Ghondai,sheri_ghondai,non_recent_idps,70.023679,33.58988,4,1
South Eastern,Khost,AF14,gurbuz,Gurbuz,AF1403,Ali Daye,ali_daye,non_recent_idps,69.9205,33.3075,12,1
South Eastern,Khost,AF14,gurbuz,Gurbuz,AF1403,Khan Kalay,khan_kalay,non_recent_idps,69.9497,33.2825,4,1
South Eastern,Khost,AF14,gurbuz,Gurbuz,AF1403,Mahrab Kalay,mahrab_kalay,non_recent_idps,69.9465,33.2644,4,1
South Eastern,Khost,AF14,gurbuz,Gurbuz,AF1403,Mohammad-amin Kotkay,mohammad_amin_kotkay,non_recent_idps,69.9044,33.2793,4,0
South Eastern,Khost,AF14,gurbuz,Gurbuz,AF1403,Shaikhan Kalay,shaikhan_kalay,non_recent_idps,69.9327,33.2956,8,1
South Eastern,Khost,AF14,gurbuz,Gurbuz,AF1403,Zadran Kalay,zadran_kalay,non_recent_idps,69.9499,33.3102,4,1
South Eastern,Khost,AF14,mandozayi,Mandozayi,AF1402,Baran Khail,baran_khail,non_recent_idps,69.8279,33.3066,16,1
South Eastern,Khost,AF14,mandozayi,Mandozayi,AF1402,Chara Ga,chara_ga,non_recent_idps,69.8589,33.3256,4,1
South Eastern,Khost,AF14,mandozayi,Mandozayi,AF1402,Kato sary,kato_sary,non_recent_idps,69.82868459,33.3256793,4,1
South Eastern,Khost,AF14,mandozayi,Mandozayi,AF1402,Maqbel (1),maqbel_1,non_recent_idps,69.74129,33.3163,4,1
South Eastern,Khost,AF14,mandozayi,Mandozayi,AF1402,Samawat,samawat,non_recent_idps,69.8218,33.3243,8,1
South Eastern,Khost,AF14,matun,Matun,AF1401,1200 Family,1200_family,non_recent_idps,69.88942987,33.3380244,36,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Akhound Khail,akhound_khail,non_recent_idps,70.0889,33.3643,4,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Ayoub Khail,ayoub_khail,non_recent_idps,70.0686,33.3807,4,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Bada Khail,bada_khail,non_recent_idps,70.0918,33.374,16,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Bash Khail,bash_khail,non_recent_idps,69.9109,33.3676,4,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Bate Kalay,bate_kalay,non_recent_idps,70.0985,33.2766,4,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Bazar Kalay,bazar_kalay,non_recent_idps,70.0772,33.3379,4,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Chenaro Kalay,chenaro_kalay,non_recent_idps,70.1153,33.2929,8,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Choghi,choghi,non_recent_idps,69.9531,33.3535,8,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Cholan,cholan,non_recent_idps,70.0028,33.3495,4,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Dab Kalay,dab_kalay,non_recent_idps,70.01057567,33.34565843,4,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Danda Pan,danda_pan,non_recent_idps,69.992,33.3306,4,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Dar Kotte,dar_kotte,non_recent_idps,69.9213,33.3542,4,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Drasah kalay,drasah_kalay,non_recent_idps,69.89595892,33.31631464,4,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Gangena,gangena,non_recent_idps,69.9244,33.35,4,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Gharghasht,gharghasht,non_recent_idps,69.96101509,33.34074347,4,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Gul Padshah Kalay,gul_padshah_kalay,non_recent_idps,69.9751,33.341,4,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Kajar Kalay,kajar_kalay,non_recent_idps,69.9565,33.3548,4,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Khalisa,khalisa,non_recent_idps,69.8818,33.3214,4,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Khan Dar,khan_dar,non_recent_idps,69.9554,33.3372,4,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Khan Hawas Kalay,khan_hawas_kalay,non_recent_idps,70.0172,33.3595,4,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Khazako sam,khazako_sam,non_recent_idps,69.88371809,33.38743497,16,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Kotaki Kalay (2),kotaki_kalay_2,non_recent_idps,69.9035,33.3533,4,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Kotoly Kalay,kotoly_kalay,non_recent_idps,69.943,33.3541,4,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Koz Koryan,koz_koryan,non_recent_idps,70.0536,33.3843,12,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Kulab,kulab,non_recent_idps,69.8825381,33.31793752,8,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Latak,latak,non_recent_idps,69.981,33.3361,4,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Layar Kalay,layar_kalay,non_recent_idps,70.0785,33.3596,4,0
South Eastern,Khost,AF14,matun,Matun,AF1401,Mahdikhel,mahdikhel,non_recent_idps,70.01199,33.36599,4,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Mani Kalay,mani_kalay,non_recent_idps,69.9062,33.3262,8,0
South Eastern,Khost,AF14,matun,Matun,AF1401,Mari Khail,mari_khail,non_recent_idps,70.0583,33.3285,8,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Monda Kalay,monda_kalay,non_recent_idps,69.9174,33.346,12,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Nawi Panza,nawi_panza,non_recent_idps,69.9337,33.331,4,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Pairano Kalay (1),pairano_kalay_1,non_recent_idps,69.96515,33.31118,4,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Penza,penza,non_recent_idps,69.9321,33.3184,4,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Peshi Kala,peshi_kala,non_recent_idps,70.047,33.373,4,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Qalamwal mena,qalamwal_mena,non_recent_idps,69.90953565,33.38110274,12,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Sakhi Jan Kalay,sakhi_jan_kalay,non_recent_idps,70.0043,33.3251,4,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Saran kott,saran_kott,non_recent_idps,69.89189461,33.36235821,28,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Sarkay Taizha,sarkay_taizha,non_recent_idps,69.889,33.3861,4,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Shagi kalay,shagi_kalay,non_recent_idps,69.90519724,33.31746144,8,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Tanai Kalay,tanai_kalay,non_recent_idps,69.9841,33.3412,8,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Tanday,tanday,non_recent_idps,69.8882,33.3235,4,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Tarakai,tarakai,non_recent_idps,69.92177544,33.36452716,4,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Tobay,tobay,non_recent_idps,70.09013,33.32639,8,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Touriano kalay,touriano_kalay,non_recent_idps,69.96235107,33.3457137,4,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Wacha khowra,wacha_khowra,non_recent_idps,69.89264185,33.33544364,8,0
South Eastern,Khost,AF14,matun,Matun,AF1401,Yarnam Kalay,yarnam_kalay,non_recent_idps,69.9796,33.3304,12,1
South Eastern,Khost,AF14,matun,Matun,AF1401,Zagi kalay,zagi_kalay,non_recent_idps,69.91200652,33.35161801,12,1
South Eastern,Khost,AF14,nadir_shah_kot,Nadir Shah Kot,AF1406,Khowja Rahim,khowja_rahim,non_recent_idps,69.7606,33.3553,8,1
South Eastern,Khost,AF14,nadir_shah_kot,Nadir Shah Kot,AF1406,Lowara,lowara,non_recent_idps,69.6687,33.2991,4,1
South Eastern,Khost,AF14,shamal,Shamal,AF1412,Sayid Khail,sayid_khail,non_recent_idps,69.4977,33.3466,8,1
South Eastern,Khost,AF14,tani,Tani,AF1404,Banda Khail,banda_khail,non_recent_idps,69.6479,33.1757,4,1
South Eastern,Khost,AF14,tani,Tani,AF1404,Markaz Wolluswaly Dorge,markaz_wolluswaly_dorge,non_recent_idps,69.8275,33.2401,4,1
South Eastern,Khost,AF14,tani,Tani,AF1404,Moch Khail,moch_khail,non_recent_idps,69.6758,33.175,4,1
South Eastern,Khost,AF14,tani,Tani,AF1404,Nareza Kaido Khail,nareza_kaido_khail,non_recent_idps,69.701,33.1491,4,1
South Eastern,Khost,AF14,tani,Tani,AF1404,Roshan Khail,roshan_khail,non_recent_idps,69.7058,33.1926,8,1
South Eastern,Khost,AF14,tani,Tani,AF1404,Tour Khail Kotaki,tour_khail_kotaki,non_recent_idps,69.7219,33.2017,8,1
South Eastern,Paktika,AF12,mata_khan,Mata Khan,AF1202,Maryanay,maryanay,non_recent_idps,68.8625,33.3131,4,0
South Eastern,Paktika,AF12,mata_khan,Mata Khan,AF1202,Yarowal,yarowal,non_recent_idps,68.87678851,33.14731303,12,1
South Eastern,Paktika,AF12,sar_rawzah,Sar Rawzah,AF1205,Sar Hawzeh (rawzeh),sar_hawzeh_rawzeh,non_recent_idps,69.01339681,33.1178869,8,0
South Eastern,Paktika,AF12,sharan,Sharan,AF1201,Golawal,golawal,non_recent_idps,68.7488,33.1761,12,0
South Eastern,Paktika,AF12,urgun,Urgun,AF1211,Namak,namak,non_recent_idps,69.1711,32.942,8,1
South Eastern,Paktika,AF12,urgun,Urgun,AF1211,Qarya-i-nurullah,qarya_i_nurullah,non_recent_idps,69.1347,32.8638,4,1
South Eastern,Paktika,AF12,urgun,Urgun,AF1211,Sur Khat,sur_khat,non_recent_idps,69.2009,32.978,52,0
South Eastern,Paktika,AF12,urgun,Urgun,AF1211,Urgun,urgun,non_recent_idps,69.1813,32.9402,16,0
South Eastern,Paktika,AF12,yahya_khel,Yahya Khel,AF1204,Koliyan (Gorayan),koliyan_gorayan,non_recent_idps,68.6104,32.919,4,1
South Eastern,Paktika,AF12,yahya_khel,Yahya Khel,AF1204,Noor Mohammad Kalay,noor_mohammad_kalay,non_recent_idps,68.6756,32.9489,4,0
South Eastern,Paktika,AF12,yahya_khel,Yahya Khel,AF1204,Yahyakhel,yahyakhel,non_recent_idps,68.6243,32.9343,4,1
South Eastern,Paktika,AF12,yosuf_khel,Yosuf Khel,AF1203,Bo Khan Khail,bo_khan_khail,non_recent_idps,68.6606,33.0601,4,1
South Eastern,Paktika,AF12,yosuf_khel,Yosuf Khel,AF1203,Landizay,landizay,non_recent_idps,68.707,33.0547,4,1
South Eastern,Paktika,AF12,yosuf_khel,Yosuf Khel,AF1203,Park,park,non_recent_idps,68.726,33.0584,16,0
South Eastern,Paktika,AF12,zarghun_shahr,Zarghun Shahr,AF1207,Kamrah Masjad (sah Gana),kamrah_masjad_sah_gana,non_recent_idps,68.5228,32.916,4,1
South Eastern,Paktika,AF12,zarghun_shahr,Zarghun Shahr,AF1207,Khar Landay,khar_landay,non_recent_idps,68.457,32.8531,4,1
South Eastern,Paktika,AF12,zarghun_shahr,Zarghun Shahr,AF1207,Magi,magi,non_recent_idps,68.4822,32.8924,4,1
South Eastern,Paktika,AF12,zarghun_shahr,Zarghun Shahr,AF1207,Malizay,malizay,non_recent_idps,68.4934,32.7974,4,0
Southern,Kandahar,AF27,arghandab,Arghandab,AF2702,Sayidan Kalacha (1),sayidan_kalacha,non_recent_idps,65.63363,31.69005,4,1
Southern,Kandahar,AF27,arghestan,Arghestan,AF2708,Abdur Rahim Kalay,abdur_rahim_kalay,non_recent_idps,66.3347,31.56053,4,1
Southern,Kandahar,AF27,daman,Daman,AF2703,Najuyi,najuyi,non_recent_idps,65.9708,31.6101,4,1
Southern,Kandahar,AF27,kandahar,Kandahar,AF2701,Chehil Meetra Jada(Guzar 4),chehil_meetra_jadaguzar_4,non_recent_idps,65.72444,31.64222,4,1
Southern,Kandahar,AF27,kandahar,Kandahar,AF2701,District 7 Sample Pt 5,district_7_sample_pt_5,non_recent_idps,65.60776,31.58792,4,1
Southern,Kandahar,AF27,kandahar,Kandahar,AF2701,District 9 Sample Pt 1,district_9_sample_pt_1,non_recent_idps,65.7061,31.63538,4,1
Southern,Kandahar,AF27,kandahar,Kandahar,AF2701,District 9 Sample Pt 3,district_9_sample_pt_3,non_recent_idps,65.70654,31.64315,4,0
Southern,Kandahar,AF27,kandahar,Kandahar,AF2701,District 9 Sample Pt 5,district_9_sample_pt_5,non_recent_idps,65.716109,31.651613,4,1
Southern,Kandahar,AF27,kandahar,Kandahar,AF2701,Karz,karz,non_recent_idps,65.7321,31.5819,4,0
Southern,Kandahar,AF27,kandahar,Kandahar,AF2701,Mard Qala,mard_qala,non_recent_idps,65.7245,31.5123,4,0
Southern,Kandahar,AF27,kandahar,Kandahar,AF2701,Spin Kalacha,spin_kalacha,non_recent_idps,65.64769,31.5813,4,0
Southern,Kandahar,AF27,maywand,Maywand,AF2710,Golojan,golojan,non_recent_idps,65.06576,31.6825,4,1
Southern,Kandahar,AF27,maywand,Maywand,AF2710,Khosh Khaliq,khosh_khaliq,non_recent_idps,65.0627,31.6051,4,1
Southern,Kandahar,AF27,maywand,Maywand,AF2710,Loy Karaiz,loy_karaiz,non_recent_idps,65.0495,31.5801,4,1
Southern,Kandahar,AF27,panjwayi,Panjwayi,AF2704,Balambi,balambi,non_recent_idps,65.3686,31.4613,8,0
Southern,Kandahar,AF27,panjwayi,Panjwayi,AF2704,Kishkak,kishkak,non_recent_idps,65.35387,31.48022,4,1
Southern,Kandahar,AF27,panjwayi,Panjwayi,AF2704,Zangabad (2),zangabad_2,non_recent_idps,65.364722,31.481389,8,1
Southern,Kandahar,AF27,zheray,Zheray,AF2705,Abdulhadi Sanzari,abdulhadi_sanzari,non_recent_idps,65.5251,31.5975,4,1
Southern,Kandahar,AF27,zheray,Zheray,AF2705,Hawz-e Madad,hawz_e_madad,non_recent_idps,65.33309,31.558,4,0
Southern,Kandahar,AF27,zheray,Zheray,AF2705,Kadozai,kadozai,non_recent_idps,65.3802,31.5234,4,1
Southern,Kandahar,AF27,zheray,Zheray,AF2705,Sanzari Aminullah,sanzari_aminullah,non_recent_idps,65.5291,31.612,4,1
Southern,Kandahar,AF27,zheray,Zheray,AF2705,Spin Pir,spin_pir,non_recent_idps,65.388,31.53429,4,1
Southern,Nimroz,AF34,kang,Kang,AF3402,Abdurrahman Kargud,abdurrahman_kargud,non_recent_idps,61.87801,31.0458,8,1
Southern,Nimroz,AF34,kang,Kang,AF3402,Da Murda,da_murda,non_recent_idps,61.8173,31.2221,4,1
Southern,Nimroz,AF34,kang,Kang,AF3402,Ebrahimabad,ebrahimabad,non_recent_idps,61.8894,31.1461,4,1
Southern,Nimroz,AF34,zaranj,Zaranj,AF3401,Faiz Abad,faiz_abad,non_recent_idps,61.83703381,31.00767937,4,1
Southern,Nimroz,AF34,zaranj,Zaranj,AF3401,Ghulam Hassan Dahi Murda,ghulam_hassan_dahi_murda,non_recent_idps,61.8357,30.9781,8,1
Southern,Nimroz,AF34,zaranj,Zaranj,AF3401,Gulistan,gulistan,non_recent_idps,61.88511089,30.97009751,4,1
Southern,Nimroz,AF34,zaranj,Zaranj,AF3401,Habibullah,habibullah,non_recent_idps,61.80373098,30.73576356,4,1
Southern,Nimroz,AF34,zaranj,Zaranj,AF3401,Haji Abdul Rahman (1),haji_abdul_rahman_1,non_recent_idps,61.79553,30.88995,4,1
Southern,Nimroz,AF34,zaranj,Zaranj,AF3401,Haji Akhtar Mohammad Bianzihi,haji_akhtar_mohammad_bianzihi,non_recent_idps,61.81418481,30.81321212,4,1
Southern,Nimroz,AF34,zaranj,Zaranj,AF3401,Haji Amanullah Rodini,haji_amanullah_rodini,non_recent_idps,61.8864043,30.9797004,12,1
Southern,Nimroz,AF34,zaranj,Zaranj,AF3401,Haji Kamal Khan Uzbazai,haji_kamal_khan_uzbazai,non_recent_idps,61.88120256,30.97630597,4,1
Southern,Nimroz,AF34,zaranj,Zaranj,AF3401,Haji Kamran,haji_kamran,non_recent_idps,61.9127137,30.81099021,4,1
Southern,Nimroz,AF34,zaranj,Zaranj,AF3401,Haji Mawlawi Agha Mohammad,haji_mawlawi_agha_mohammad,non_recent_idps,61.84115378,31.00043937,4,1
Southern,Nimroz,AF34,zaranj,Zaranj,AF3401,Haji Mohammad Ghaws,haji_mohammad_ghaws,non_recent_idps,61.85815255,30.93826815,8,1
Southern,Nimroz,AF34,zaranj,Zaranj,AF3401,Haji Mohammad Omar Akhund Zada,haji_mohammad_omar_akhund_zada,non_recent_idps,61.8389,30.9324,4,1
Southern,Nimroz,AF34,zaranj,Zaranj,AF3401,Haji Mohammad younas Arab,haji_mohammad_younas_arab,non_recent_idps,61.84254787,30.91423213,4,1
Southern,Nimroz,AF34,zaranj,Zaranj,AF3401,Haji Mola Baz Mohammad,haji_mola_baz_mohammad,non_recent_idps,62.09417333,30.81603845,8,0
Southern,Nimroz,AF34,zaranj,Zaranj,AF3401,Haji Momin,haji_momin,non_recent_idps,61.94407129,30.81105708,16,1
Southern,Nimroz,AF34,zaranj,Zaranj,AF3401,Kalakhak,kalakhak,non_recent_idps,61.8528,30.9367,4,1
Southern,Nimroz,AF34,zaranj,Zaranj,AF3401,Khowja Sultan Mohammad,khowja_sultan_mohammad,non_recent_idps,61.8772,30.9664,8,1
Southern,Nimroz,AF34,zaranj,Zaranj,AF3401,Mirza Dost Mohammad,mirza_dost_mohammad,non_recent_idps,61.7855,30.7879,4,1
Southern,Nimroz,AF34,zaranj,Zaranj,AF3401,Mohammad  Akber,mohammad__akber,non_recent_idps,61.84372378,30.9014778,12,1
Southern,Nimroz,AF34,zaranj,Zaranj,AF3401,Mohammad Azim,mohammad_azim,non_recent_idps,61.8546,30.9746,4,1
Southern,Nimroz,AF34,zaranj,Zaranj,AF3401,Noorani,noorani,non_recent_idps,61.8801235,30.9790044,24,1
Southern,Nimroz,AF34,zaranj,Zaranj,AF3401,Sayed Ahmad,sayed_ahmad,non_recent_idps,61.8787025,30.97464458,12,1
Southern,Nimroz,AF34,zaranj,Zaranj,AF3401,Seya Chashma,seya_chashma,non_recent_idps,61.861,30.979,4,0
Southern,Uruzgan,AF25,tirinkot,Tirinkot,AF2501,Abas 'ali,abas_ali,non_recent_idps,65.965,32.8125,20,0
Southern,Uruzgan,AF25,tirinkot,Tirinkot,AF2501,Dehjawze Hasanzi,dehjawze_hasanzi,non_recent_idps,65.89002,32.69814,24,1
Southern,Uruzgan,AF25,tirinkot,Tirinkot,AF2501,Garmab (1),garmab_1,non_recent_idps,65.9898,32.5515,8,1
Southern,Uruzgan,AF25,tirinkot,Tirinkot,AF2501,Gawmargyan,gawmargyan,non_recent_idps,65.81077,32.61601,36,1
Southern,Uruzgan,AF25,tirinkot,Tirinkot,AF2501,Hendo Gag,hendo_gag,non_recent_idps,65.8046,32.6309,28,0
Southern,Uruzgan,AF25,tirinkot,Tirinkot,AF2501,Khayrabad,khayrabad,non_recent_idps,65.82569,32.66519,36,1
Southern,Uruzgan,AF25,tirinkot,Tirinkot,AF2501,Khushko Kharab,khushko_kharab,non_recent_idps,65.84789,32.6385,12,1
Southern,Uruzgan,AF25,tirinkot,Tirinkot,AF2501,Mussa Zai,mussa_zai,non_recent_idps,65.993,32.6576,12,1
Southern,Uruzgan,AF25,tirinkot,Tirinkot,AF2501,Safid Khar,safid_khar,non_recent_idps,65.8192,32.6274,30,0
Southern,Uruzgan,AF25,tirinkot,Tirinkot,AF2501,Sar Kham Hulya Jonobi,sar_kham_hulya_jonobi,non_recent_idps,65.8268,32.5102,16,1
Southern,Uruzgan,AF25,tirinkot,Tirinkot,AF2501,Sar Shikhali,sar_shikhali,non_recent_idps,65.8866,32.634,32,1
Southern,Uruzgan,AF25,tirinkot,Tirinkot,AF2501,Sola Jonobi,sola_jonobi,non_recent_idps,65.9326,32.6115,28,0
Southern,Uruzgan,AF25,tirinkot,Tirinkot,AF2501,Talan,talan,non_recent_idps,65.8244,32.6197,52,1
Southern,Uruzgan,AF25,tirinkot,Tirinkot,AF2501,Tirin Kot,tirin_kot,non_recent_idps,65.8785,32.6285,180,0
Southern,Zabul,AF26,qalat,Qalat,AF2601,Babagak,babagak,non_recent_idps,66.9281,32.1218,16,0
Southern,Zabul,AF26,qalat,Qalat,AF2601,Hawali,hawali,non_recent_idps,66.91305731,32.10741304,8,0
Southern,Zabul,AF26,qalat,Qalat,AF2601,Kharwar Yan,kharwar_yan,non_recent_idps,66.8709,32.0683,20,0
Southern,Zabul,AF26,qalat,Qalat,AF2601,Mirwais Mina Kalay,mirwais_mina_kalay,non_recent_idps,66.89188239,32.11074083,16,1
Southern,Zabul,AF26,qalat,Qalat,AF2601,Saadullah Khan Masjid,saadullah_khan_masjid,non_recent_idps,66.91481264,32.11152895,4,0
Southern,Zabul,AF26,qalat,Qalat,AF2601,Sarak -e- Luwa,sarak__e__luwa,non_recent_idps,66.90124651,32.05932908,20,0
Southern,Zabul,AF26,qalat,Qalat,AF2601,Sinak,sinak,non_recent_idps,66.9185,32.1104,40,1
Southern,Zabul,AF26,qalat,Qalat,AF2601,Taghar Kalay,taghar_kalay,non_recent_idps,66.9101,32.1178,12,0
Southern,Zabul,AF26,shah_joi,Shah Joi,AF2606,Markaz Shah Joy,markaz_shah_joy,non_recent_idps,67.4103,32.5207,8,1
Southern,Zabul,AF26,tarnak_wa_jaldak,Tarnak Wa Jaldak,AF2602,Bawari,bawari,non_recent_idps,66.281,31.7583,4,1
Southern,Zabul,AF26,tarnak_wa_jaldak,Tarnak Wa Jaldak,AF2602,Lajawar,lajawar,non_recent_idps,66.582,31.9589,8,1
Southern,Zabul,AF26,tarnak_wa_jaldak,Tarnak Wa Jaldak,AF2602,Shahr Safa,shahr_safa,non_recent_idps,66.3228,31.8012,4,1
Western,Badghis,AF31,ab_kamari,Ab Kamari,AF3102,Chelanak,chelanak,non_recent_idps,62.9277,34.7396,8,1
Western,Badghis,AF31,ab_kamari,Ab Kamari,AF3102,Khoja Barar Baghban Ha,khoja_barar_baghban_ha,non_recent_idps,63.0733,34.9222,4,0
Western,Badghis,AF31,ab_kamari,Ab Kamari,AF3102,Pahlawan,pahlawan,non_recent_idps,63.0419,34.9763,4,0
Western,Badghis,AF31,muqur,Muqur,AF3103,Buzbai Hulya,buzbai_hulya,non_recent_idps,63.29201955,34.97987261,8,0
Western,Badghis,AF31,muqur,Muqur,AF3103,Chai Lapka,chai_lapka,non_recent_idps,63.3498,35.0054,4,0
Western,Badghis,AF31,qadis,Qadis,AF3104,Chabroad Ha,chabroad_ha,non_recent_idps,63.42059138,34.8158156,8,1
Western,Badghis,AF31,qadis,Qadis,AF3104,Now Abad Arbab Maqsod,now_abad_arbab_maqsod,non_recent_idps,63.7067,34.7417,8,1
Western,Badghis,AF31,qadis,Qadis,AF3104,Pai Locha Ha,pai_locha_ha,non_recent_idps,63.4195,34.8226,4,1
Western,Badghis,AF31,qala_e_naw,Qala-e-Naw,AF3101,Arbab Abdul Hay,arbab_abdul_hay,non_recent_idps,63.18166326,34.97342532,8,0
Western,Badghis,AF31,qala_e_naw,Qala-e-Naw,AF3101,Baghelar Sarmaidan,baghelar_sarmaidan,non_recent_idps,63.12335285,34.96493264,164,0
Western,Badghis,AF31,qala_e_naw,Qala-e-Naw,AF3101,Deh Sorkhak Bala,deh_sorkhak_bala,non_recent_idps,63.17080085,34.94838079,12,1
Western,Badghis,AF31,qala_e_naw,Qala-e-Naw,AF3101,Haji Abad,haji_abad,non_recent_idps,63.14743409,35.02168304,24,0
Western,Badghis,AF31,qala_e_naw,Qala-e-Naw,AF3101,Haji Mohammad Rahim,haji_mohammad_rahim,non_recent_idps,63.18242708,34.94548653,12,0
Western,Badghis,AF31,qala_e_naw,Qala-e-Naw,AF3101,Jar Haji Wali Abad,jar_haji_wali_abad,non_recent_idps,63.12332334,35.00192696,8,0
Western,Badghis,AF31,qala_e_naw,Qala-e-Naw,AF3101,Jar Khoshk,jar_khoshk,non_recent_idps,63.13621183,34.97709205,64,0
Western,Badghis,AF31,qala_e_naw,Qala-e-Naw,AF3101,Pai Ziarat,pai_ziarat,non_recent_idps,63.10328303,34.95721476,8,1
Western,Badghis,AF31,qala_e_naw,Qala-e-Naw,AF3101,Rais Sharaf,rais_sharaf,non_recent_idps,63.12897008,35.00633142,8,0
Western,Badghis,AF31,qala_e_naw,Qala-e-Naw,AF3101,Rais Sharaf Bala Mala,rais_sharaf_bala_mala,non_recent_idps,63.1490237,35.01212759,12,1
Western,Farah,AF33,anar_dara,Anar Dara,AF3307,Pada,pada,non_recent_idps,61.5389,32.6249,4,1
Western,Farah,AF33,farah,Farah,AF3301,Bagh Now,bagh_now,non_recent_idps,62.0891,32.3701,4,0
Western,Farah,AF33,farah,Farah,AF3301,Chahar Burjak,chahar_burjak,non_recent_idps,62.138,32.3814,4,1
Western,Farah,AF33,farah,Farah,AF3301,Dashat Gurji Hanefy,dashat_gurji_hanefy,non_recent_idps,62.15998476,32.35867676,12,1
Western,Farah,AF33,farah,Farah,AF3301,Esahaq Zai,esahaq_zai,non_recent_idps,62.0919,32.3929,8,1
Western,Farah,AF33,farah,Farah,AF3301,Farah,farah,non_recent_idps,62.11746519,32.37420626,44,0
