list_name,name,label::English,label::Dari,label::Pashto,region,province,district,factors,filter
village_list,lowi_kalay_chalozai,Lowi Kalay Chalozai,???? ??? ?????,???? ??? ?????,,,baraki_barak,,
village_list,lahlak_khel,Lahlak Khel,???? ???,???? ???,,,baraki_barak,,
village_list,qala_abass,Qala Abass,???? ????,???? ????,,,baraki_barak,,
village_list,badi,Badi,????,????,,,baraki_barak,,
village_list,qala_noorullah,Qala Noorullah,???? ???????,???? ???????,,,baraki_barak,,
village_list,babory_payen,Babory Payen,????? ?????,????? ?????,,,baraki_barak,,
village_list,kata_pane,Kata Pane,??? ????,??? ????,,,baraki_barak,,
village_list,mohsin_shah,Mohsin Shah,???? ???,???? ???,,,baraki_barak,,
village_list,baboke,Baboke,??????,??????,,,baraki_barak,,
village_list,qala_shah_ghase,Qala Shah Ghase,???? ??? ????,???? ??? ????,,,baraki_barak,,
village_list,do_shaikh,Do Shaikh,?? ???,?? ???,,,baraki_barak,,
village_list,sar_boland,Sar Boland,??????,??????,,,baraki_barak,,
village_list,baraki_rajan,Baraki Rajan,???? ?????,???? ?????,,,baraki_barak,,
village_list,shash_qala,Shash Qala,?? ????,?? ????,,,baraki_barak,,
village_list,din_mohammad,Din Mohammad,??? ????,??? ????,,,baraki_barak,,
village_list,dahi_yahya,Dahi Yahya,?? ????,?? ????,,,baraki_barak,,
village_list,qala_wardak,Qala Wardak,???? ????,???? ????,,,baraki_barak,,
village_list,qarya_taqi,Qarya Taqi,???? ???,???? ???,,,baraki_barak,,
village_list,baraki_barak,Baraki Barak,???? ???,???? ???,,,baraki_barak,,
village_list,bedany_khel,Bedany Khel,????? ???,????? ???,,,baraki_barak,,
village_list,nahyeb_khel_payen,Nahyeb Khel Payen,???? ??? ?????,???? ??? ?????,,,baraki_barak,,
village_list,qala_balay_nahyeb_khel_aminullah,Qala Balay Nahyeb Khel Aminullah,???? ????? ???? ??? ???? ??,???? ????? ???? ??? ???? ??,,,baraki_barak,,
village_list,qarya_ghairat,Qarya Ghairat,???? ????,???? ????,,,baraki_barak,,
village_list,nahyeb_khel_ya_now_abad_nahyeb_khel,Nahyeb Khel Ya Now Abad Nahyeb Khel,???? ??? ?? ?????? ???? ???,???? ??? ?? ?????? ???? ???,,,baraki_barak,,
village_list,qala_malik,Qala Malik,???? ???,???? ???,,,baraki_barak,,
village_list,sar_karaiz_qala_malik,Sar Karaiz Qala Malik,??????????? ???,??????????? ???,,,baraki_barak,,
village_list,sarayak_qala_haji_anwar,Sarayak Qala Haji Anwar,????? ???? ???? ????,????? ???? ???? ????,,,baraki_barak,,
village_list,qala_faqir,Qala Faqir,???? ????,???? ????,,,baraki_barak,,
village_list,tapa_rayes,Tapa Rayes,??? ????,??? ????,,,baraki_barak,,
village_list,mohammad_shah,Mohammad Shah,???????,???????,,,baraki_barak,,
village_list,mohammad_kalay,Mohammad Kalay,???????,???????,,,baraki_barak,,
village_list,now_abad_poul_rajan,Now Abad Poul Rajan,???????? ?????,???????? ?????,,,baraki_barak,,
village_list,qala_shaki,Qala Shaki,???? ????,???? ????,,,baraki_barak,,
village_list,qala_shaki_baba_salyh,Qala Shaki Baba Salyh,???? ???? ???? ????,???? ???? ???? ????,,,baraki_barak,,
village_list,qala_hayat,Qala Hayat,???? ????,???? ????,,,baraki_barak,,
village_list,qala_zaiyaudin,Qala Zaiyaudin,???? ?????????,???? ?????????,,,baraki_barak,,
village_list,shaikh_khel,Shaikh Khel,??? ???,??? ???,,,baraki_barak,,
village_list,char_qala,Char Qala,????????,????????,,,baraki_barak,,
village_list,padkhowab_roghani_qala_zargar,Padkhowab Roghani Qala Zargar,??????? ????? ???? ????,??????? ????? ???? ????,,,baraki_barak,,
village_list,kulalan,Kulalan,??????,??????,,,baraki_barak,,
village_list,baby,Baby,????,????,,,baraki_barak,,
village_list,tawakula,Tawakula,?????,?????,,,baraki_barak,,
village_list,qala_noor,Qala Noor,???? ???,???? ???,,,baraki_barak,,
village_list,jabar,Jabar,????,????,,,baraki_barak,,
village_list,sardar_khel,Sardar Khel,????????,????????,,,baraki_barak,,
village_list,uzbek_khel,Uzbek Khel,???? ???,???? ???,,,baraki_barak,,
village_list,alef_khan,Alef Khan,??? ???,??? ???,,,baraki_barak,,
village_list,mangeyan_babory,Mangeyan Babory,?????? ?????,?????? ?????,,,baraki_barak,,
village_list,khosha_chee,Khosha Chee,???? ??,???? ??,,,baraki_barak,,
village_list,qala_now,Qala Now,???? ??,???? ??,,,baraki_barak,,
village_list,kaka_khel_ya_qala_haidar,Kaka Khel Ya Qala Haidar,??????? ?? ???? ????,??????? ?? ???? ????,,,baraki_barak,,
village_list,qala_noor,Qala Noor,???? ???,???? ???,,,baraki_barak,,
village_list,qala_rahmatullah,Qala Rahmatullah,???? ???? ????,???? ???? ????,,,baraki_barak,,
village_list,padkhab_roghani_bala_dah,Padkhab Roghani Bala Dah,??????? ????? ???? ??,??????? ????? ???? ??,,,baraki_barak,,
village_list,qala_mamay,Qala Mamay,???? ???,???? ???,,,baraki_barak,,
village_list,kashmiri_mohammad,Kashmiri Mohammad,?????? ????,?????? ????,,,baraki_barak,,
village_list,wawa_khel_qala_qader,Wawa Khel (Qala Qader),???? ??? - ???? ????,???? ??? - ???? ????,,,baraki_barak,,
village_list,balal,Balal,????,????,,,baraki_barak,,
village_list,qala_noor_safa,Qala Noor Safa,???? ??????,???? ??????,,,baraki_barak,,
village_list,kashmiri_baba_guly,Kashmiri Baba Guly,?????? ???? ???,?????? ???? ???,,,baraki_barak,,
village_list,shaikh_neyazullah,Shaikh Neyazullah,??? ????????,??? ????????,,,baraki_barak,,
village_list,gul_mohammad_khan_sarayak,Gul Mohammad Khan Sarayak,?? ???? ?????,?? ???? ?????,,,baraki_barak,,
village_list,qala_atta,Qala Atta,???? ???,???? ???,,,baraki_barak,,
village_list,bakori,Bakori,?????,?????,,,baraki_barak,,
village_list,allah_yar,Allah Yar,???? ???,???? ???,,,baraki_barak,,
village_list,shah_aboulfatah,Shah Aboulfatah,??? ????????,??? ????????,,,baraki_barak,,
village_list,qala_guli,Qala Guli,???? ???,???? ???,,,baraki_barak,,
village_list,qarya_ahmadak,Qarya Ahmadak,???? ?????,???? ?????,,,baraki_barak,,
village_list,qala_panj_pai,Qala Panj Pai,???? ??? ???,???? ??? ???,,,baraki_barak,,
village_list,pandah_sahib_zada,Pandah Sahib Zada,???? ???? ????,???? ???? ????,,,baraki_barak,,
village_list,qala_maqsoud,Qala Maqsoud,???? ?????,???? ?????,,,baraki_barak,,
village_list,qala_naqak,Qala Naqak,???? ???,???? ???,,,baraki_barak,,
village_list,chehl_tan,Chehl Tan,??? ??,??? ??,,,baraki_barak,,
village_list,now_abad_chehl_tan,Now Abad Chehl Tan,?????? ??? ??,?????? ??? ??,,,baraki_barak,,
village_list,tagab,Tagab,????,????,,,baraki_barak,,
village_list,kodi,Kodi,????,????,,,baraki_barak,,
village_list,shah_mohammad_khel,Shah Mohammad Khel,??? ???? ???,??? ???? ???,,,baraki_barak,,
village_list,ghochak,Ghochak,????,????,,,baraki_barak,,
village_list,alif_shah_khel,Alif Shah Khel,??? ??? ???,??? ??? ???,,,baraki_barak,,
village_list,ibrahim_khel,Ibrahim Khel,??????? ???,??????? ???,,,baraki_barak,,
village_list,poul_ghazi_ya_qala_faizullah,Poul Ghazi Ya Qala Faizullah,?? ???? ?? ???? ??? ????,?? ???? ?? ???? ??? ????,,,baraki_barak,,
village_list,mohmand,Mohmand,?????,?????,,,baraki_barak,,
village_list,zaqoum_khel_ya_qala_kohna,Zaqoum Khel Ya Qala Kohna,???? ??? ?? ???? ????,???? ??? ?? ???? ????,,,baraki_barak,,
village_list,now_abad_mohi_mohammad,Now Abad Mohi Mohammad,?????? ??? ????,?????? ??? ????,,,baraki_barak,,
village_list,rustam_khel,Rustam Khel,???? ???,???? ???,,,baraki_barak,,
village_list,pator_khel,Pator Khel,???????,???????,,,baraki_barak,,
village_list,gagry_khel,Gagry Khel,???? ???,???? ???,,,baraki_barak,,
village_list,now_abad_akhound_khel,Now Abad Akhound Khel,?????? ???????,?????? ???????,,,baraki_barak,,
village_list,shah_mazar_now_abad,Shah Mazar Now  Abad,??? ??????????,??? ??????????,,,baraki_barak,,
village_list,qala_hazrat,Qala Hazrat,???? ????,???? ????,,,baraki_barak,,
village_list,rustam_khel_kadi,Rustam Khel Kadi,???? ??? ???,???? ??? ???,,,baraki_barak,,
village_list,afghankan,Afghankan,????????,????????,,,baraki_barak,,
village_list,zadran,Zadran,?????,?????,,,baraki_barak,,
village_list,qala_abadullah,Qala Abadullah,???? ????????,???? ????????,,,baraki_barak,,
village_list,haji_gul_alam_khan,Haji Gul Alam Khan,???? ?? ??? ???,???? ?? ??? ???,,,baraki_barak,,
village_list,baidak_khel,Baidak Khel,???? ???,???? ???,,,baraki_barak,,
village_list,qala_dorani,Qala Dorani,???? ?????,???? ?????,,,baraki_barak,,
village_list,nowabad_qand_khel,Nowabad Qand Khel,?????? ??? ???,?????? ??? ???,,,baraki_barak,,
village_list,nalband,Nalband,??????,??????,,,baraki_barak,,
village_list,shah_mard_khel,Shah Mard Khel,??? ??? ???,??? ??? ???,,,baraki_barak,,
village_list,aman_khel,Aman Khel,???? ???,???? ???,,,baraki_barak,,
village_list,haji_jansar,Haji Jansar,???? ??????,???? ??????,,,baraki_barak,,
village_list,qala_sangi,Qala Sangi,???? ????,???? ????,,,baraki_barak,,
village_list,singapor_ya_qala_sidiq,Singapor Ya Qala Sidiq,?????????????? ????,?????????????? ????,,,baraki_barak,,
village_list,qarya_baqa,Qarya Baqa,???? ???,???? ???,,,baraki_barak,,
village_list,tour_gul,Tour Gul,?????,?????,,,baraki_barak,,
village_list,mullah_khel_pandah,Mullah Khel Pandah,?????? ????,?????? ????,,,baraki_barak,,
village_list,qarya_khairullah,Qarya Khairullah,???? ???????,???? ???????,,,baraki_barak,,
village_list,qala_malik_sharif,Qala Malik Sharif,???? ??? ????,???? ??? ????,,,baraki_barak,,
village_list,no_borja,No Borja,?? ????,?? ????,,,baraki_barak,,
village_list,tandan,Tandan,?????,?????,,,baraki_barak,,
village_list,panah_gozen,Panah Gozen,???? ????,???? ????,,,baraki_barak,,
village_list,shair_mohammad_khan,Shair Mohammad Khan,??????????,??????????,,,baraki_barak,,
village_list,shaikhan,Shaikhan,?????,?????,,,baraki_barak,,
village_list,zaqoum_khel_mohammad_shah_khan,Zaqoum Khel Mohammad Shah Khan,???? ??? ??????? ???,???? ??? ??????? ???,,,baraki_barak,,
village_list,zaqoum_khel_baghak,Zaqoum Khel Baghak,???? ??? ????,???? ??? ????,,,baraki_barak,,
village_list,qala_mamay_ya_sahib_zada,Qala Mamay Ya Sahib Zada,???? ??? ?? ???? ????,???? ??? ?? ???? ????,,,baraki_barak,,
village_list,zaqoum_khel_qala_pad_khowabi,Zaqoum Khel Qala Pad Khowabi,???? ??? ???? ??? ?????,???? ??? ???? ??? ?????,,,baraki_barak,,
village_list,zadran_kalay,Zadran Kalay,????? ???,????? ???,,,baraki_barak,,
village_list,qala_dasht,Qala Dasht,???? ???,???? ???,,,baraki_barak,,
village_list,bash_khel_sajawand_ya_now_abad_bash_khel,Bash Khel Sajawand Ya Now Abad Bash Khel,??? ??? ?????? ?? ?????? ??,??? ??? ?????? ?? ?????? ??,,,baraki_barak,,
village_list,qala_shaikhan_sajawand,Qala Shaikhan Sajawand,???? ????? ??????,???? ????? ??????,,,baraki_barak,,
village_list,sajawand_mahzo_khel,Sajawand Mahzo Khel,??????????????,??????????????,,,baraki_barak,,
village_list,aziz_khel,Aziz Khel,???????,???????,,,baraki_barak,,
village_list,bash_khel_sajawand,Bash Khel Sajawand,??? ??? ??????,??? ??? ??????,,,baraki_barak,,
village_list,samandar,Samandar,?????,?????,,,baraki_barak,,
village_list,qala_torab,Qala Torab,???? ????,???? ????,,,baraki_barak,,
village_list,pendi_qala_dasht_mohammad_qasim_agha,Pendi Qala Dasht Mohammad Qasim Agha,???? ???? ??? ???? ???? ???,???? ???? ??? ???? ???? ???,,,baraki_barak,,
village_list,alef_khan,Alef Khan,??? ???,??? ???,,,baraki_barak,,
village_list,topak,Topak,????,????,,,baraki_barak,,
village_list,dilawar,Dilawar,?????,?????,,,baraki_barak,,
village_list,qala_bahaowdin,Qala Bahaowdin,???? ?????????,???? ?????????,,,baraki_barak,,
village_list,shahabudin,Shahabudin,???? ?????,???? ?????,,,baraki_barak,,
village_list,pendi_bala_qala_dasht,Pendi Bala Qala Dasht,???? ???? ???? ???,???? ???? ???? ???,,,baraki_barak,,
village_list,pendi_payen,Pendi Payen,???? ?????,???? ?????,,,baraki_barak,,
village_list,shair_khan,Shair Khan,??????,??????,,,baraki_barak,,
village_list,qazi_najmudin,Qazi Najmudin,???? ??? ?????,???? ??? ?????,,,baraki_barak,,
village_list,qala-e-_faiz,Qala-e- faiz,???? ???,???? ???,,,baraki_barak,,
village_list,zyawuddin,Zyawuddin,????????,????????,,,baraki_barak,,
village_list,jogi,Jogi,????,????,,,baraki_barak,,
village_list,pandi_pa'in,Pandi Pa'in,???? ?????,???? ?????,,,baraki_barak,,
village_list,padkhwabe_roghani,Padkhwabe Roghani,??????? ?????,??????? ?????,,,baraki_barak,,
village_list,mullah_khail,Mullah Khail,??????,??????,,,baraki_barak,,
village_list,jadran_1,Jadran (1),????? (?),????? (?),,,baraki_barak,,
village_list,other,Other (please specify),????,???,,,baraki_barak,,
village_list,dabar_khwaja_ha,Dabar Khwaja Ha,??? ????? ??,??? ????? ??,,,charkh,,
village_list,abjosh_payen,Abjosh Payen,????? ?????,????? ?????,,,charkh,,
village_list,zar_sang,Zar Sang,?????,?????,,,charkh,,
village_list,kata_sang,Kata Sang,??? ???,??? ???,,,charkh,,
village_list,abjosh_bala,Abjosh Bala,????? ????,????? ????,,,charkh,,
village_list,dabar_alow,Dabar Alow,??? ???,??? ???,,,charkh,,
village_list,dabar_rahim_ali_ya_rahmali,Dabar Rahim Ali Ya Rahmali,??? ???? ??? ?? ??? ???,??? ???? ??? ?? ??? ???,,,charkh,,
village_list,owmai,Owmai,?????,?????,,,charkh,,
village_list,adowr_bebe_shelgar,Adowr Bebe Shelgar,???? ?? ?? ?????,???? ?? ?? ?????,,,charkh,,
village_list,takhtak,Takhtak,????,????,,,charkh,,
village_list,chehl_shahidan,Chehl Shahidan,??? ??????,??? ??????,,,charkh,,
village_list,pashang,Pashang,????,????,,,charkh,,
village_list,sayedan_payen,Sayedan Payen,????? ?????,????? ?????,,,charkh,,
village_list,qala_dasht_mangal,Qala Dasht Mangal,???? ??? ????,???? ??? ????,,,charkh,,
village_list,payenda_mohammad,Payenda Mohammad,?????? ????,?????? ????,,,charkh,,
village_list,kharoti,Kharoti,?????,?????,,,charkh,,
village_list,nawur_ya_qala_wazir,Nawur Ya Qala Wazir,???? ?? ???? ????,???? ?? ???? ????,,,charkh,,
village_list,qala_sar_mahlem,Qala Sar Mahlem,???? ??????,???? ??????,,,charkh,,
village_list,kharoti,Kharoti,?????,?????,,,charkh,,
village_list,amrudin_kharoti,Amrudin Kharoti,????????? ?????,????????? ?????,,,charkh,,
village_list,argan,Argan,?????,?????,,,charkh,,
village_list,suliman,Suliman,??????,??????,,,charkh,,
village_list,qala_rayes_ha,Qala Rayes Ha,???? ???? ??,???? ???? ??,,,charkh,,
village_list,qala_jan_mohammad,Qala Jan Mohammad,???? ??? ????,???? ??? ????,,,charkh,,
village_list,najara,Najara,?????,?????,,,charkh,,
village_list,qala_mullah_halim,Qala Mullah Halim,???? ???????,???? ???????,,,charkh,,
village_list,popal,Popal,????,????,,,charkh,,
village_list,qala_sayeda,Qala Sayeda,???? ????,???? ????,,,charkh,,
village_list,khan_sheren,Khan Sheren,??? ?????,??? ?????,,,charkh,,
village_list,malaki,Malaki,?????,?????,,,charkh,,
village_list,qala_maram_baig,Qala Maram Baig,???? ???? ???,???? ???? ???,,,charkh,,
village_list,shaikhan,Shaikhan,?????,?????,,,charkh,,
village_list,ahangaran,Ahangaran,???????,???????,,,charkh,,
village_list,shash_qala,Shash Qala,?? ????,?? ????,,,charkh,,
village_list,bandoka,Bandoka,??????,??????,,,charkh,,
village_list,qala_now,Qala Now,???? ??,???? ??,,,charkh,,
village_list,sayedan_mir_barakat,Sayedan Mir Barakat,????? ???????,????? ???????,,,charkh,,
village_list,khwaja_hai_now_shahr,Khwaja Hai Now Shahr,????? ??? ?????,????? ??? ?????,,,charkh,,
village_list,qala_rustam,Qala Rustam,???? ????,???? ????,,,charkh,,
village_list,chamar_khel,Chamar Khel,???????,???????,,,charkh,,
village_list,qala_mirkat,Qala Mirkat,???? ?????,???? ?????,,,charkh,,
village_list,garm_aba,Garm Aba,??? ???,??? ???,,,charkh,,
village_list,pangaram_payen,Pangaram Payen,?????? ?????,?????? ?????,,,charkh,,
village_list,ali_khan,Ali Khan,??? ???,??? ???,,,charkh,,
village_list,shaikh_mahbob_shah,Shaikh Mahbob Shah,??? ????? ???,??? ????? ???,,,charkh,,
village_list,zail_lala,Zail Lala,??? ????,??? ????,,,charkh,,
village_list,abdul_rashid,Abdul Rashid,?????????,?????????,,,charkh,,
village_list,jow_mohammad,Jow Mohammad,??????,??????,,,charkh,,
village_list,qarya_alif,Qarya Alif,???? ???,???? ???,,,charkh,,
village_list,haji_bahowdin,Haji Bahowdin,???? ?????????,???? ?????????,,,charkh,,
village_list,now_shahr,Now Shahr,?????,?????,,,charkh,,
village_list,pangram_bala,Pangram Bala,?????? ????,?????? ????,,,charkh,,
village_list,qala_sahra,Qala Sahra,???? ????,???? ????,,,charkh,,
village_list,sar_asiayab,Sar Asiayab,???????,???????,,,charkh,,
village_list,shaikhan_payen,Shaikhan Payen,????? ?????,????? ?????,,,charkh,,
village_list,garm_ab_bano_abad_koh_zard,Garm Ab Bano Abad Koh Zard,??? ?? ???? ???? ??? ???,??? ?? ???? ???? ??? ???,,,charkh,,
village_list,paspachak,Paspachak,?????,?????,,,charkh,,
village_list,gazh_dara,Gazh Dara,?????,?????,,,charkh,,
village_list,jow_darakht,Jow Darakht,??????,??????,,,charkh,,
village_list,juma_mohammad,Juma Mohammad,???? ????,???? ????,,,charkh,,
village_list,melik_nizamudin,Melik Nizamudin,??? ???? ?????,??? ???? ?????,,,charkh,,
village_list,qala-e-khwaja,Qala-e-khwaja,???? ?????,???? ?????,,,charkh,,
village_list,qal'a-i-qomandan,Qal'a-i-Qomandan,???? ????????,???? ????????,,,charkh,,
village_list,qal'a-i-haji_bahawuddin,Qal'a-i-Haji Bahawuddin,???? ???? ?????????,???? ???? ?????????,,,charkh,,
village_list,saydan,Saydan,?????,?????,,,charkh,,
village_list,qal'a-i-soleman,Qal'a-i-soleman,???? ??????,???? ??????,,,charkh,,
village_list,qal'a-i-rustam,Qal'a-i-rustam,???? ????,???? ????,,,charkh,,
village_list,kaz_darah,Kaz Darah,?? ???,?? ???,,,charkh,,
village_list,other,Other (please specify),????,???,,,charkh,,
village_list,mohammad_aiyaz_kalay,Mohammad Aiyaz Kalay,???? ???? ???,???? ???? ???,,,dand_wa_patan,,
village_list,sharafuddin,Sharafuddin,??? ?????,??? ?????,,,dand_wa_patan,,
village_list,kharote_kalay,Kharote Kalay,???????? ???,???????? ???,,,dand_wa_patan,,
village_list,mir_hassan,Mir Hassan,??? ???,??? ???,,,dand_wa_patan,,
village_list,dara_darang,Dara Darang,??? ????,??? ????,,,dand_wa_patan,,
village_list,kharkai,Kharkai,????,????,,,dand_wa_patan,,
village_list,dag_kalay,Dag Kalay,??? ???,??? ???,,,dand_wa_patan,,
village_list,asteya,Asteya,?????,?????,,,dand_wa_patan,,
village_list,bagh_al_guldah,Bagh Al Guldah,??? ?????,??? ?????,,,dand_wa_patan,,
village_list,koz_qemati,Koz Qemati,????????,????????,,,dand_wa_patan,,
village_list,wargara,Wargara,??????,??????,,,dand_wa_patan,,
village_list,pas_ghondi_kalay,Pas Ghondi Kalay,??? ???? ???,??? ???? ???,,,dand_wa_patan,,
village_list,ghowo_kalay,Ghowo Kalay,??? ???,??? ???,,,dand_wa_patan,,
village_list,touri_kalay,Touri Kalay,???? ???,???? ???,,,dand_wa_patan,,
village_list,ghondi_kalay,Ghondi Kalay,???? ???,???? ???,,,dand_wa_patan,,
village_list,wocha_al_gada,Wocha Al Gada,??? ????,??? ????,,,dand_wa_patan,,
village_list,suhbat_khel,Suhbat Khel,???? ???,???? ???,,,dand_wa_patan,,
village_list,tarki_khel,Tarki Khel,???? ???,???? ???,,,dand_wa_patan,,
village_list,ahangarano_kalay,Ahangarano Kalay,???????? ???,???????? ???,,,dand_wa_patan,,
village_list,chena_kalay,Chena Kalay,???? ???,???? ???,,,dand_wa_patan,,
village_list,mena_mela,Mena Mela,???? ????,???? ????,,,dand_wa_patan,,
village_list,sakumano_kas_kalay,Sakumano Kas Kalay,????????? ???,????????? ???,,,dand_wa_patan,,
village_list,drande_gawanday_pata_khawra,Drande (Gawanday) Pata Khawra,????? (??????) ??? ?????,????? (??????) ??? ?????,,,dand_wa_patan,,
village_list,lalmi_kalay,Lalmi Kalay,???? ???,???? ???,,,dand_wa_patan,,
village_list,tayara_algada,Tayara Algada,????? ?????,????? ?????,,,dand_wa_patan,,
village_list,sorkay_ya_kharky,Sorkay Ya Kharky,????? ?? ????,????? ?? ????,,,dand_wa_patan,,
village_list,zando_kalay,Zando Kalay,???? ???,???? ???,,,dand_wa_patan,,
village_list,cholay_nari,Cholay Nari,????? ???,????? ???,,,dand_wa_patan,,
village_list,ghonze_kalay,Ghonze Kalay,?????? ???,?????? ???,,,dand_wa_patan,,
village_list,nari_kalay,Nari Kalay,??? ???,??? ???,,,dand_wa_patan,,
village_list,sato_kalay,Sato Kalay,??? ???,??? ???,,,dand_wa_patan,,
village_list,kott_kalay,Kott Kalay,??? ???,??? ???,,,dand_wa_patan,,
village_list,speri,Speri,????,????,,,dand_wa_patan,,
village_list,nari_obha,Nari Obha,??? ????,??? ????,,,dand_wa_patan,,
village_list,nari_warza,Nari Warza,??? ????,??? ????,,,dand_wa_patan,,
village_list,landi_kalay,Landi Kalay,???? ???,???? ???,,,dand_wa_patan,,
village_list,bazar_markaz_wolluswaly,Bazar Markaz Wolluswaly,????? ???? ???????,????? ???? ???????,,,dand_wa_patan,,
village_list,patan,Patan,????,????,,,dand_wa_patan,,
village_list,kaora_kalay,Kaora Kalay,????? ???,????? ???,,,dand_wa_patan,,
village_list,khatak_kalay,Khatak Kalay,??? ???,??? ???,,,dand_wa_patan,,
village_list,ahmad_khel,Ahmad Khel,???? ???,???? ???,,,dand_wa_patan,,
village_list,ada_khel,Ada Khel,??? ???,??? ???,,,dand_wa_patan,,
village_list,patla_ali_sangi_kalay,Patla Ali Sangi Kalay,???? ??? ???? ???,???? ??? ???? ???,,,dand_wa_patan,,
village_list,hassan_khel_jaji,Hassan Khel Jaji,??? ??? ????,??? ??? ????,,,dand_wa_patan,,
village_list,bar_ghori,Bar Ghori,?? ????,?? ????,,,dand_wa_patan,,
village_list,kagiena_kalay,Kagiena Kalay,????? ???,????? ???,,,dand_wa_patan,,
village_list,mutwarakh_kalay,Mutwarakh Kalay,????? ???,????? ???,,,dand_wa_patan,,
village_list,shairano_al_gada,Shairano Al Gada,???????????,???????????,,,dand_wa_patan,,
village_list,nawi_kalay-_katak,Nawi Kalay- Katak,??? ???- ???,??? ???- ???,,,dand_wa_patan,,
village_list,mazari_al_gada,Mazari Al Gada,????? ?????,????? ?????,,,dand_wa_patan,,
village_list,hassan_khel_muqbl,Hassan Khel Muqbl,??? ??? ????,??? ??? ????,,,dand_wa_patan,,
village_list,pesho_ghar,Pesho Ghar,??? ???,??? ???,,,dand_wa_patan,,
village_list,zeki,Zeki,????,????,,,dand_wa_patan,,
village_list,saltak,Saltak,????,????,,,dand_wa_patan,,
village_list,lode,Lode,????,????,,,dand_wa_patan,,
village_list,ghondi_jamat_kalay,Ghondi Jamat Kalay,???? ????? ???,???? ????? ???,,,dand_wa_patan,,
village_list,ragha_kalay_astia,Ragha Kalay Astia,???? ??? ?????,???? ??? ?????,,,dand_wa_patan,,
village_list,hasham_khel_kalay_ashpuli_khola,Hasham Khel Kalay Ashpuli Khola,???? ??? ??? ?????? ????,???? ??? ??? ?????? ????,,,dand_wa_patan,,
village_list,algadawal_kalay,Algadawal Kalay,????? ??? ???,????? ??? ???,,,dand_wa_patan,,
village_list,khawri_kalay,Khawri Kalay,????? ???,????? ???,,,dand_wa_patan,,
village_list,haji_jani_khel,Haji Jani Khel,???? ???? ???,???? ???? ???,,,dand_wa_patan,,
village_list,allaqadar_kalay,Allaqadar Kalay,????? ??? ???,????? ??? ???,,,dand_wa_patan,,
village_list,mallaiano_kalay,Mallaiano Kalay,??? ???? ???,??? ???? ???,,,dand_wa_patan,,
village_list,sheeni_warsak_matrokh,Sheeni Warsak Matrokh,???? ???? ?????,???? ???? ?????,,,dand_wa_patan,,
village_list,ali_muhammad_khan_kalay,Ali Muhammad Khan Kalay,??? ???? ??? ???,??? ???? ??? ???,,,dand_wa_patan,,
village_list,ali_khel,Ali Khel,??? ???,??? ???,,,dand_wa_patan,,
village_list,tor_kandw,Tor Kandw,???????,???????,,,dand_wa_patan,,
village_list,sid_shah_kalay,Sid Shah Kalay,?????? ???,?????? ???,,,dand_wa_patan,,
village_list,gulabuddin_kalay,Gulabuddin Kalay,???? ????? ???,???? ????? ???,,,dand_wa_patan,,
village_list,mangal_kalay,Mangal Kalay,???? ???,???? ???,,,dand_wa_patan,,
village_list,bar_qimati,Bar Qimati,???????,???????,,,dand_wa_patan,,
village_list,zazi_maidan,Zazi Maidan,???? ?????,???? ?????,,,dand_wa_patan,,
village_list,maira_jan_kalay,Maira Jan Kalay,??????? ???,??????? ???,,,dand_wa_patan,,
village_list,mulla_kalay,Mulla Kalay,??? ???,??? ???,,,dand_wa_patan,,
village_list,nwe_kalay_matrokh,Nwe Kalay Matrokh,??? ??? ?????,??? ??? ?????,,,dand_wa_patan,,
village_list,hojri_kalay,Hojri Kalay,???? ???,???? ???,,,dand_wa_patan,,
village_list,zangal_kalai,Zangal Kalai,???? ???,???? ???,,,dand_wa_patan,,
village_list,rag_kalay,Rag Kalay,?? ???,?? ???,,,dand_wa_patan,,
village_list,ahmad_khel_jaji,Ahmad Khel Jaji,???? ??? ????,???? ??? ????,,,dand_wa_patan,,
village_list,yar_muhammd_kalay,Yar Muhammd Kalay,??????? ???,??????? ???,,,dand_wa_patan,,
village_list,kskai_kalay,Kskai Kalay,???? ???,???? ???,,,dand_wa_patan,,
village_list,wach_pati,Wach Pati,?? ???,?? ???,,,dand_wa_patan,,
village_list,koz_ghondai_kalay,Koz Ghondai Kalay,??????? ???,??????? ???,,,dand_wa_patan,,
village_list,haji_mumin_kalay,Haji Mumin Kalay,???? ???? ???,???? ???? ???,,,dand_wa_patan,,
village_list,khasho_kalay,Khasho Kalay,???????,???????,,,dand_wa_patan,,
village_list,shere_awnal,Shere Awnal,???? ????,???? ????,,,dand_wa_patan,,
village_list,jaji_abad,Jaji abad,???? ????,???? ????,,,dand_wa_patan,,
village_list,mazidi_kalay,Mazidi Kalay,???? ???,???? ???,,,dand_wa_patan,,
village_list,ragha_nawi_kalay,Ragha Nawi kalay,???? ??? ???,???? ??? ???,,,dand_wa_patan,,
village_list,wach_mandaki,Wach mandaki,??? ?????,??? ?????,,,dand_wa_patan,,
village_list,marikhel,Marikhel,???? ???,???? ???,,,dand_wa_patan,,
village_list,danda,Danda,????,????,,,dand_wa_patan,,
village_list,capare,Capare,?????,?????,,,dand_wa_patan,,
village_list,shepola,Shepola,?????,?????,,,dand_wa_patan,,
village_list,nawi_kalay,Nawi Kalay,??? ???,??? ???,,,dand_wa_patan,,
